camera_id,battery_id,status,quantity_required,note,source_name,source_url,source_type,confidence,last_verified
canon_powershot_g9_x,canon_nb_13l,fully_compatible,1,Canon Japan NB-13L product specification FAQ lists this model as compatible with Battery Pack NB-13L.,Canon Japan NB-13L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/81687/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-13l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_g9_x_mark_ii,canon_nb_13l,fully_compatible,1,Canon Japan NB-13L product specification FAQ lists this model as compatible with Battery Pack NB-13L.,Canon Japan NB-13L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/81687/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-13l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_n,canon_nb_9l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-9L AC Adapter Kit ACK-DC70,Canon Camera Museum PowerShot N,https://global.canon/en/c-museum/product/dcc637.html,official_manual,high,2026-05-24
canon_powershot_n100,canon_nb_12l,fully_compatible,1,Canon Japan NB-12L product specification FAQ lists this model as compatible with Battery Pack NB-12L.,Canon Japan NB-12L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/78193/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-12l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_n100,canon_nb_12l,fully_compatible,1,Canon support/specification pages list Battery Pack NB-12L for PowerShot N100.,Canon USA PowerShot N100 support,https://www.usa.canon.com/support/p/powershot-n100,official_manual,high,2026-05-24
canon_powershot_n2,canon_nb_9l,fully_compatible,1,DPReview specifications for PowerShot N2: Battery description: NB-9L lithium-ion battery.,DPReview PowerShot N2 specifications,https://www.dpreview.com/products/canon/compacts/canon_n2/specifications,trusted_database,medium,2026-05-25
canon_powershot_s10,generic_2cr5,fully_compatible,1,"Canon Camera Museum power source: 2CR5 lithium battery, Dedicated Nickel-hydride Battery (optional), Dedicated AC adapter (optional)",Canon Camera Museum PowerShot S10,https://global.canon/en/c-museum/product/dcc460.html,official_manual,high,2026-05-24
canon_powershot_s100,canon_nb_5l,fully_compatible,1,Canon Japan NB-5L product specification FAQ lists this model as compatible with Battery Pack NB-5L.,Canon Japan NB-5L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54125/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-5l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_s100,canon_nb_5l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-5L Compact Power Adapter CA-DC10 (when used with AC Adapter Kit ACK-DC30),Canon Camera Museum PowerShot S100,https://global.canon/en/c-museum/product/dcc611.html,official_manual,high,2026-05-24
canon_powershot_s100_digital_elph,canon_nb_1l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-1L Compact Power Adapter CA-PS300 (with DC Coupler DR-300),Canon Camera Museum PowerShot S100 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc462.html,official_manual,high,2026-05-24
canon_powershot_s100_digital_elph,canon_nb_1l,fully_compatible,1,Manual mirror lists PowerShot S100 Digital ELPH / Digital IXUS with Battery Pack NB-1L.,Canon PowerShot S100 Digital ELPH user manual mirror,https://www.manualslib.com/manual/24771/Canon-Powershot-S100-Digital-Elph.html,third_party_chart,medium,2026-05-24
canon_powershot_s110,canon_nb_5l,fully_compatible,1,Canon Japan NB-5L product specification FAQ lists this model as compatible with Battery Pack NB-5L.,Canon Japan NB-5L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54125/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-5l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_s110,canon_nb_5l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-5L AC Adapter Kit ACK-DC30,Canon Camera Museum PowerShot S110,https://global.canon/en/c-museum/product/dcc631.html,official_manual,high,2026-05-24
canon_powershot_s110_digital_elph,canon_nb_1l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-1L (rechargeable lithium ion) Compact Power Adapter CA-PS500,Canon Camera Museum PowerShot S110 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc467.html,official_manual,high,2026-05-24
canon_powershot_s120,canon_nb_6lh,fully_compatible,1,Canon Japan NB-6LH product specification FAQ lists this model as compatible with Battery Pack NB-6LH.,Canon Japan NB-6LH product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/75432/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6lh-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_s1_is,canon_nb_2ah,fully_compatible,1,Canon Camera Museum power source: 1. Size AA Alkaline battery (x4) 2. Size AA NiMH battery (NB-2AH) x4 3. AC adapter (CA-PS700),Canon Camera Museum PowerShot S1 IS,https://global.canon/en/c-museum/product/dcc494.html,official_manual,high,2026-05-24
canon_powershot_s1_is,generic_aa,uses_aa,4,Canon Camera Museum power source: 1. Size AA Alkaline battery (x4) 2. Size AA NiMH battery (NB-2AH) x4 3. AC adapter (CA-PS700),Canon Camera Museum PowerShot S1 IS,https://global.canon/en/c-museum/product/dcc494.html,official_manual,high,2026-05-24
canon_powershot_s20,generic_2cr5,fully_compatible,1,Canon Camera Museum power source: 2CR5 lithium battery NiMH rechargeable battery AC adapter CR 2016 lithium battery for date/ clock backup,Canon Camera Museum PowerShot S20,https://global.canon/en/c-museum/product/dcc461.html,official_manual,high,2026-05-24
canon_powershot_s200,canon_nb_6l,fully_compatible,1,Canon Japan NB-6L product specification FAQ lists this model as compatible with Battery Pack NB-6L.,Canon Japan NB-6L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54124/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_s200,canon_nb_6lh,fully_compatible,1,Canon Japan NB-6LH product specification FAQ lists this model as compatible with Battery Pack NB-6LH.,Canon Japan NB-6LH product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/75432/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6lh-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_s200_digital_elph,canon_nb_1l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type NB-1LH/NB-1L) Compact Power Adapter CA-PS500 Car Battery Charger CBC-NB1,Canon Camera Museum PowerShot S200 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc477.html,official_manual,high,2026-05-24
canon_powershot_s200_digital_elph,canon_nb_1lh,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type NB-1LH/NB-1L) Compact Power Adapter CA-PS500 Car Battery Charger CBC-NB1,Canon Camera Museum PowerShot S200 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc477.html,official_manual,high,2026-05-24
canon_powershot_s230_digital_elph,canon_nb_1l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type NB-1LH / NB-1L) AC Adapter Kit ACK500 Car Battery Charger CBC-NB1,Canon Camera Museum PowerShot S230 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc479.html,official_manual,high,2026-05-24
canon_powershot_s230_digital_elph,canon_nb_1lh,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type NB-1LH / NB-1L) AC Adapter Kit ACK500 Car Battery Charger CBC-NB1,Canon Camera Museum PowerShot S230 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc479.html,official_manual,high,2026-05-24
canon_powershot_s2_is,generic_aa,uses_aa,4,Canon Camera Museum power source: Four AA-size alkaline batteries (included in the camera kit) Four AA-size rechargeable NiMH batteries (NB4-200) (sold separately) Compact Power Adapter (CA-PS700) (sold separately),Canon Camera Museum PowerShot S2 IS,https://global.canon/en/c-museum/product/dcc511.html,official_manual,high,2026-05-24
canon_powershot_s30,canon_nb_2l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type: NB-2L) (supplied) AC Adapter kit ACK700 (optional),Canon Camera Museum PowerShot S30,https://global.canon/en/c-museum/product/dcc471.html,official_manual,high,2026-05-24
canon_powershot_s300_digital_elph,canon_nb_1l,fully_compatible,1,"Canon Camera Museum power source: Battery Pack NB-1L (lithium ion), exclusive to the PowerShot S300 DIGITAL ELPH/ DIGITAL IXUS 300 and PowerShot S100 DIGITAL ELPH/ DIGITAL IXUS Compact Power Adapter CA-PS500 exclusive to the PowerShot S300 DIGITAL ELPH/ DIGITAL IXUS 300 and PowerShot S100 DIGITAL ELPH/ DIGITAL IXUS",Canon Camera Museum PowerShot S300 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc465.html,official_manual,high,2026-05-24
canon_powershot_s330_digital_elph,canon_nb_1l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type NB-1LH/NB-1L) Compact Power Adapter CA-PS500 Car Battery Charger CBC-NB1,Canon Camera Museum PowerShot S330 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc476.html,official_manual,high,2026-05-24
canon_powershot_s330_digital_elph,canon_nb_1lh,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type NB-1LH/NB-1L) Compact Power Adapter CA-PS500 Car Battery Charger CBC-NB1,Canon Camera Museum PowerShot S330 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc476.html,official_manual,high,2026-05-24
canon_powershot_s3_is,canon_nb_300,fully_compatible,1,Canon Camera Museum power source: AA alkaline batteries (included in the camera kit) AA NiMH batteries (NB-300) (sold separately) Compact Power Adapter (CA-PS700) (sold separately),Canon Camera Museum PowerShot S3 IS,https://global.canon/en/c-museum/product/dcc525.html,official_manual,high,2026-05-24
canon_powershot_s3_is,generic_aa,uses_aa,,Canon Camera Museum power source: AA alkaline batteries (included in the camera kit) AA NiMH batteries (NB-300) (sold separately) Compact Power Adapter (CA-PS700) (sold separately),Canon Camera Museum PowerShot S3 IS,https://global.canon/en/c-museum/product/dcc525.html,official_manual,high,2026-05-24
canon_powershot_s40,canon_nb_2l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type: NB-2L) (supplied) AC Adapter kit ACK700 (optional),Canon Camera Museum PowerShot S40,https://global.canon/en/c-museum/product/dcc470.html,official_manual,high,2026-05-24
canon_powershot_s400_digital_elph,canon_nb_1l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type: NB-1LH / NB-1L) AC Adapter Kit ACK500 Car Battery Charger CBC-NB1,Canon Camera Museum PowerShot S400 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc483.html,official_manual,high,2026-05-24
canon_powershot_s400_digital_elph,canon_nb_1lh,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type: NB-1LH / NB-1L) AC Adapter Kit ACK500 Car Battery Charger CBC-NB1,Canon Camera Museum PowerShot S400 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc483.html,official_manual,high,2026-05-24
canon_powershot_s410_digital_elph,canon_nb_1l,fully_compatible,1,Canon Camera Museum power source: 1. Rechargeable Lithium-ion battery (NB-1LH or NB-1L) 2. Compact Power Adapter CA-PS500 3. Car Battery Charger CBC-NB1 4. Coin-type secondary lithium battery MS-614S,Canon Camera Museum PowerShot S410 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc492.html,official_manual,high,2026-05-24
canon_powershot_s410_digital_elph,canon_nb_1lh,fully_compatible,1,Canon Camera Museum power source: 1. Rechargeable Lithium-ion battery (NB-1LH or NB-1L) 2. Compact Power Adapter CA-PS500 3. Car Battery Charger CBC-NB1 4. Coin-type secondary lithium battery MS-614S,Canon Camera Museum PowerShot S410 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc492.html,official_manual,high,2026-05-24
canon_powershot_s45,canon_nb_2l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type NB-2L) (supplied) AC Adapter kit ACK 700 (optional) Car Battery Charger Kit CBC-NB2 (Optional),Canon Camera Museum PowerShot S45,https://global.canon/en/c-museum/product/dcc480.html,official_manual,high,2026-05-24
canon_powershot_s50,canon_nb_2l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery (type: NB-2L) (supplied) AC Adapter kit ACK 700 (optional) Car Battery Charger Kit CBC-NB2 (Optional),Canon Camera Museum PowerShot S50,https://global.canon/en/c-museum/product/dcc482.html,official_manual,high,2026-05-24
canon_powershot_s500_digital_elph,canon_nb_1l,fully_compatible,1,Canon Camera Museum power source: 1. Rechargeable Lithium-ion battery (NB-1LH or NB-1L) 2. Compact Power Adapter CA-PS500 3. Car Battery Charger CBC-NB1 4. Coin-type secondary lithium battery MS-614S,Canon Camera Museum PowerShot S500 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc491.html,official_manual,high,2026-05-24
canon_powershot_s500_digital_elph,canon_nb_1lh,fully_compatible,1,Canon Camera Museum power source: 1. Rechargeable Lithium-ion battery (NB-1LH or NB-1L) 2. Compact Power Adapter CA-PS500 3. Car Battery Charger CBC-NB1 4. Coin-type secondary lithium battery MS-614S,Canon Camera Museum PowerShot S500 DIGITAL ELPH,https://global.canon/en/c-museum/product/dcc491.html,official_manual,high,2026-05-24
canon_powershot_s5_is,generic_aa,uses_aa,4,Canon Camera Museum power source: 1. AA-size Alkaline Battery (x4) 2. Rechargeable AA-size NiMH Battery (x4) 3. Compact Power Adapter CA-PS700,Canon Camera Museum PowerShot S5 IS,https://global.canon/en/c-museum/product/dcc544.html,official_manual,high,2026-05-24
canon_powershot_s60,canon_nb_2l,fully_compatible,1,Canon Camera Museum power source: 1. Rechargeable Lithium-ion battery (NB-2LH or NB-2L) 2. Compact Power Adapter CA-PS700 3. Car Battery Charger CBC-NB2,Canon Camera Museum PowerShot S60,https://global.canon/en/c-museum/product/dcc498.html,official_manual,high,2026-05-24
canon_powershot_s60,canon_nb_2lh,fully_compatible,1,Canon Camera Museum power source: 1. Rechargeable Lithium-ion battery (NB-2LH or NB-2L) 2. Compact Power Adapter CA-PS700 3. Car Battery Charger CBC-NB2,Canon Camera Museum PowerShot S60,https://global.canon/en/c-museum/product/dcc498.html,official_manual,high,2026-05-24
canon_powershot_s70,canon_nb_2lh,fully_compatible,1,Canon Camera Museum power source: Rechargeable lithium-ion battery (type: NB-2LH) (included in the camera kit) AC Adapter Kit ACK 700 (sold separately) Car Battery Charger Kit CBC-NB2 (sold separately),Canon Camera Museum PowerShot S70,https://global.canon/en/c-museum/product/dcc500.html,official_manual,high,2026-05-24
canon_powershot_s80,canon_nb_2l,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery NB-2LH (included in the camera kit)/NB-2L (sold separately) AC Adapter Kit ACK-DC20 (sold separately) Car Battery Charger Kit CBC-NB2 (sold separately),Canon Camera Museum PowerShot S80,https://global.canon/en/c-museum/product/dcc516.html,official_manual,high,2026-05-24
canon_powershot_s80,canon_nb_2lh,fully_compatible,1,Canon Camera Museum power source: Rechargeable Lithium-ion battery NB-2LH (included in the camera kit)/NB-2L (sold separately) AC Adapter Kit ACK-DC20 (sold separately) Car Battery Charger Kit CBC-NB2 (sold separately),Canon Camera Museum PowerShot S80,https://global.canon/en/c-museum/product/dcc516.html,official_manual,high,2026-05-24
canon_powershot_s90,canon_nb_6l,fully_compatible,1,Canon Japan NB-6L product specification FAQ lists this model as compatible with Battery Pack NB-6L.,Canon Japan NB-6L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54124/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_s90,canon_nb_6l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-6L (rechargeable lithium-ion battery) AC adapter kit ACK-DC40,Canon Camera Museum PowerShot S90,https://global.canon/en/c-museum/product/dcc582.html,official_manual,high,2026-05-24
canon_powershot_s90,canon_nb_6lh,fully_compatible,1,Canon Japan NB-6LH product specification FAQ lists this model as compatible with Battery Pack NB-6LH.,Canon Japan NB-6LH product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/75432/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6lh-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_s95,canon_nb_6l,fully_compatible,1,Canon Japan NB-6L product specification FAQ lists this model as compatible with Battery Pack NB-6L.,Canon Japan NB-6L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54124/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_s95,canon_nb_6l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-6L AC Adapter Kit ACK-DC40,Canon Camera Museum PowerShot S95,https://global.canon/en/c-museum/product/dcc592.html,official_manual,high,2026-05-24
canon_powershot_s95,canon_nb_6lh,fully_compatible,1,Canon Japan NB-6LH product specification FAQ lists this model as compatible with Battery Pack NB-6LH.,Canon Japan NB-6LH product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/75432/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6lh-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_sd1000_digital_elph,canon_nb_4l,fully_compatible,1,Canon Japan NB-4L product specification FAQ lists this model as compatible with Battery Pack NB-4L.,Canon Japan NB-4L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54063/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-4l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
